indicator,indicator_code,country_code,region,region_code,year,value,value_str,low,high
tb_smear_detection,MDG_0000000030,GAB,Africa,AFR,2008,54.0,54 [45-67],45.0,67.0
tb_smear_detection,MDG_0000000030,VNM,Western Pacific,WPR,2008,62.0,62 [45-75],45.0,75.0
tb_smear_detection,MDG_0000000030,ATG,Americas,AMR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,SMR,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,ARG,Americas,AMR,2000,57.0,57 [47-71],47.0,71.0
tb_smear_detection,MDG_0000000030,BRB,Americas,AMR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,BEN,Africa,AFR,2008,67.0,67 [56-84],56.0,84.0
tb_smear_detection,MDG_0000000030,IND,South-East Asia,SEAR,2000,45.0,45 [34-51],34.0,51.0
tb_smear_detection,MDG_0000000030,CRI,Americas,AMR,2008,110.0,110 [88-130],88.0,130.0
tb_smear_detection,MDG_0000000030,BLZ,Americas,AMR,2000,78.0,78 [65-97],65.0,97.0
tb_smear_detection,MDG_0000000030,AUT,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,TTO,Americas,AMR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,CMR,Africa,AFR,2000,35.0,35 [29-44],29.0,44.0
tb_smear_detection,MDG_0000000030,KWT,Eastern Mediterranean,EMR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,ATG,Americas,AMR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,CHE,Europe,EUR,2008,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,MYS,Western Pacific,WPR,2008,76.0,76 [64-95],64.0,95.0
tb_smear_detection,MDG_0000000030,KNA,Americas,AMR,2008,190.0,190 [160-230],160.0,230.0
tb_smear_detection,MDG_0000000030,COK,Western Pacific,WPR,2008,100.0,100 [85-130],85.0,130.0
tb_smear_detection,MDG_0000000030,BFA,Africa,AFR,2000,12.0,12 [10-15],10.0,15.0
tb_smear_detection,MDG_0000000030,DNK,Europe,EUR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,AZE,Europe,EUR,2000,33.0,33 [27-41],27.0,41.0
tb_smear_detection,MDG_0000000030,BHS,Americas,AMR,2000,87.0,87 [77-100],77.0,100.0
tb_smear_detection,MDG_0000000030,GMB,Africa,AFR,2008,54.0,54 [45-67],45.0,67.0
