date,country,cases_cumulative,deaths_cumulative,recovered_cumulative
9/6/21,nigeria,195890,2556,0
9/7/21,nigeria,196487,2573,0
9/8/21,nigeria,197046,2578,0
9/9/21,nigeria,197773,2585,0
9/10/21,nigeria,198239,2588,0
9/11/21,nigeria,198786,2590,0
9/12/21,nigeria,199151,2598,0
9/13/21,nigeria,199538,2619,0
9/14/21,nigeria,200057,2637,0
9/15/21,nigeria,200356,2640,0
9/16/21,nigeria,200356,2640,0
9/17/21,nigeria,201294,2649,0
9/18/21,nigeria,201630,2654,0
9/19/21,nigeria,201798,2655,0
9/20/21,nigeria,202191,2661,0
9/21/21,nigeria,202704,2664,0
9/22/21,nigeria,203081,2666,0
9/23/21,nigeria,203514,2668,0
9/24/21,nigeria,203991,2671,0
9/25/21,nigeria,204201,2673,0
9/26/21,nigeria,204456,2677,0
9/27/21,nigeria,204752,2690,0
9/28/21,nigeria,205047,2695,0
9/29/21,nigeria,205484,2701,0
9/30/21,nigeria,205779,2721,0
10/1/21,nigeria,205940,2724,0
10/2/21,nigeria,206064,2724,0
10/3/21,nigeria,206138,2724,0
10/4/21,nigeria,206279,2724,0
10/5/21,nigeria,206561,2731,0
10/6/21,nigeria,206561,2731,0
10/7/21,nigeria,207167,2742,0
10/8/21,nigeria,207479,2743,0
10/9/21,nigeria,207618,2745,0
10/10/21,nigeria,207694,2747,0
10/11/21,nigeria,207978,2756,0
10/12/21,nigeria,207979,2756,0
10/13/21,nigeria,208404,2761,0
10/14/21,nigeria,208404,2761,0
10/15/21,nigeria,208797,2769,0
10/16/21,nigeria,209173,2804,0
10/17/21,nigeria,209298,2837,0
10/18/21,nigeria,209387,2838,0
10/19/21,nigeria,209546,2838,0
10/20/21,nigeria,209713,2840,0
10/21/21,nigeria,209960,2850,0
10/22/21,nigeria,210136,2855,0
10/23/21,nigeria,210295,2856,0
10/24/21,nigeria,210460,2882,0
10/25/21,nigeria,211171,2884,0
10/26/21,nigeria,211330,2884,0
10/27/21,nigeria,211496,2886,0
10/28/21,nigeria,211678,2892,0
10/29/21,nigeria,211798,2895,0
10/30/21,nigeria,211887,2895,0
10/31/21,nigeria,211961,2896,0
11/1/21,nigeria,212051,2898,0
11/2/21,nigeria,212150,2899,0
11/3/21,nigeria,212359,2900,0
11/4/21,nigeria,212446,2902,0
11/5/21,nigeria,212511,2902,0
11/6/21,nigeria,212627,2905,0
11/7/21,nigeria,212713,2906,0
11/8/21,nigeria,212765,2906,0
11/9/21,nigeria,212829,2914,0
11/10/21,nigeria,212894,2922,0
11/11/21,nigeria,212947,2933,0
11/12/21,nigeria,213076,2949,0
11/13/21,nigeria,213127,2960,0
11/14/21,nigeria,213147,2968,0
11/15/21,nigeria,213177,2968,0
11/16/21,nigeria,213177,2968,0
11/17/21,nigeria,213403,2973,0
11/18/21,nigeria,213464,2973,0
11/19/21,nigeria,213487,2973,0
11/20/21,nigeria,213532,2973,0
11/21/21,nigeria,213589,2974,0
11/22/21,nigeria,213589,2974,0
11/23/21,nigeria,213677,2974,0
11/24/21,nigeria,213677,2974,0
11/25/21,nigeria,213883,2975,0
11/26/21,nigeria,213883,2975,0
11/27/21,nigeria,213924,2975,0
11/28/21,nigeria,213982,2975,0
11/29/21,nigeria,214113,2976,0
11/30/21,nigeria,214218,2977,0
12/1/21,nigeria,214270,2978,0
12/2/21,nigeria,214270,2978,0
12/3/21,nigeria,214513,2980,0
12/4/21,nigeria,214567,2980,0
12/5/21,nigeria,214622,2980,0
12/6/21,nigeria,214789,2980,0
12/7/21,nigeria,214896,2980,0
12/8/21,nigeria,215164,2980,0
12/9/21,nigeria,215164,2980,0
12/10/21,nigeria,216451,2981,0
12/11/21,nigeria,217063,2981,0
12/12/21,nigeria,217481,2981,0
12/13/21,nigeria,217481,2981,0
12/14/21,nigeria,218596,2983,0
12/15/21,nigeria,220020,2983,0
12/16/21,nigeria,221071,2983,0
12/17/21,nigeria,222655,2984,0
12/18/21,nigeria,222655,2984,0
12/19/21,nigeria,223483,2984,0
12/20/21,nigeria,225255,2985,0
12/21/21,nigeria,225255,2985,0
12/22/21,nigeria,231413,2991,0
12/23/21,nigeria,233353,2991,0
12/24/21,nigeria,234709,2993,0
12/25/21,nigeria,236014,3014,0
12/26/21,nigeria,237561,3022,0
12/27/21,nigeria,238420,3024,0
12/28/21,nigeria,239019,3027,0
12/29/21,nigeria,240387,3030,0
12/30/21,nigeria,241513,3030,0
12/31/21,nigeria,241513,3030,0
1/1/22,nigeria,242877,3033,0
1/2/22,nigeria,242877,3033,0
1/3/22,nigeria,244120,3045,0
1/4/22,nigeria,244548,3053,0
1/5/22,nigeria,245404,3058,0
1/6/22,nigeria,246195,3066,0
1/7/22,nigeria,247009,3070,0
1/8/22,nigeria,247775,3071,0
1/9/22,nigeria,248312,3077,0
1/10/22,nigeria,248732,3085,0
1/11/22,nigeria,249154,3086,0
